time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
7.771045,0.010059968,0.0041672542,1.9004066e-06,0.020917647,0.0029031205,1.7251283e-06,0.02611267,0.0017649153,1.4509572e-06,0.029908762,0.00025310573,8.3571809e-07,0.030521232,3.3453292e-05,3.5859689e-07,0.030649976,2.0057011e-05,2.4617869e-07,0.030880918,1.3807804e-06,4.8214488e-08,0.030927205,-5.6318848e-07,1.188048e-08
7.9177373,0.0097144358,0.0041383455,1.927058e-06,0.020573854,0.0029142276,1.7580168e-06,0.025869862,0.0018106048,1.4815223e-06,0.029886897,0.00029691082,8.5740893e-07,0.030526551,3.3713753e-05,3.6587351e-07,0.030658373,2.0601128e-05,2.5028752e-07,0.030894512,1.3920714e-06,4.8462984e-08,0.030941719,-5.8376875e-07,1.1950595e-08
8.0644552,0.0093734967,0.0041105463,1.9528203e-06,0.020231113,0.002920576,1.7908744e-06,0.025621306,0.0018540225,1.5126517e-06,0.0298596,0.00034301418,8.8032063e-07,0.030531693,3.3719264e-05,3.7393639e-07,0.030666537,2.1165612e-05,2.5494929e-07,0.030908001,1.4036819e-06,4.8807027e-08,0.030956146,-6.0470914e-07,1.203838e-08
8.2112001,0.0090394536,0.004082917,1.9762378e-06,0.019891735,0.0029226938,1.8214878e-06,0.025368217,0.0018948916,1.5420176e-06,0.029826547,0.00038882057,9.025052e-07,0.030536761,3.3423021e-05,3.8171486e-07,0.0306745,2.1741726e-05,2.5936651e-07,0.030921393,1.4159312e-06,4.9078358e-08,0.030970487,-6.2578487e-07,1.2112473e-08
8.3579718,0.0087120199,0.0040553783,1.9996246e-06,0.019557826,0.0029210395,1.8519489e-06,0.025111514,0.0019331003,1.5706696e-06,0.029787343,0.00043327352,9.2446674e-07,0.030541815,3.2788462e-05,3.89384e-07,0.030682266,2.2313957e-05,2.6363993e-07,0.030934689,1.4275467e-06,4.9284806e-08,0.030984744,-6.4754689e-07,1.2174716e-08
8.5047697,0.0083912029,0.0040278735,2.0209921e-06,0.019233302,0.0029162824,1.8805526e-06,0.024852145,0.0019685471,1.5981869e-06,0.029741772,0.00047622247,9.4600051e-07,0.030546921,3.1804534e-05,3.9691015e-07,0.030689836,2.2867713e-05,2.6774966e-07,0.03094789,1.4397395e-06,4.9422603e-08,0.030998918,-6.6947347e-07,1.2223543e-08
8.6515937,0.0080764928,0.0040003272,2.0411079e-06,0.018916755,0.002909161,1.9079541e-06,0.024590934,0.0020010161,1.6250006e-06,0.02968962,0.00051765047,9.6717207e-07,0.030552143,3.0477316e-05,4.0433338e-07,0.030697214,2.3377456e-05,2.7171721e-07,0.030960996,1.4516638e-06,4.9493068e-08,0.031013009,-6.9193405e-07,1.2258727e-08
8.798443,0.007767859,0.0039725761,2.0586454e-06,0.018607392,0.0029002843,1.9334232e-06,0.024328562,0.0020303369,1.6505961e-06,0.02963078,0.00055754293,9.8774562e-07,0.030557549,2.8853302e-05,4.1159677e-07,0.030704412,2.3817967e-05,2.7550665e-07,0.03097401,1.4646253e-06,4.9492284e-08,0.031027019,-7.1437709e-07,1.2280578e-08
8.9453175,0.007465212,0.0039447784,2.0727813e-06,0.018303918,0.0028905348,1.9565956e-06,0.0240659,0.0020564485,1.674943e-06,0.029565146,0.00059592404,1.0077653e-06,0.030563193,2.701146e-05,4.1877739e-07,0.030711442,2.41546e-05,2.7917668e-07,0.030986929,1.4780199e-06,4.9433161e-08,0.031040947,-7.3709361e-07,1.2291645e-08
9.0922171,0.0071686492,0.0039170443,2.0839409e-06,0.01800561,0.0028804572,1.9781622e-06,0.023803147,0.0020790412,1.6986263e-06,0.029492654,0.00063276872,1.0272779e-06,0.030569118,2.5077761e-05,4.2588868e-07,0.030718323,2.4351842e-05,2.827234e-07,0.030999756,1.4926441e-06,4.9307435e-08,0.031054796,-7.5975216e-07,1.228962e-08
9.2391416,0.0068801088,0.0038888299,2.0910989e-06,0.017712574,0.0028701078,1.9969183e-06,0.023540542,0.0020978941,1.7203894e-06,0.029413348,0.00066798293,1.045557e-06,0.030575373,2.3213473e-05,4.3259483e-07,0.030725096,2.4363879e-05,2.8590567e-07,0.031012492,1.5061598e-06,4.9067121e-08,0.031068567,-7.833239e-07,1.2266039e-08
9.3860899,0.0065953621,0.0038602262,2.1065599e-06,0.01742405,0.0028597956,2.0195669e-06,0.023278434,0.0021128089,1.7450886e-06,0.029327203,0.00070173158,1.064856e-06,0.030581937,2.1641144e-05,4.3981535e-07,0.030731779,2.415691e-05,2.8934305e-07,0.031025135,1.5201994e-06,4.8815162e-08,0.031082259,-8.0713277e-07,1.2238718e-08
9.5330614,0.0063113508,0.0038335399,2.1189925e-06,0.01713941,0.0028500111,2.0414448e-06,0.023013517,0.0021233817,1.7711449e-06,0.029234117,0.00073395894,1.085257e-06,0.030588726,2.0632011e-05,4.4807612e-07,0.030738375,2.3699225e-05,2.9349991e-07,0.03103768,1.5347284e-06,4.8675926e-08,0.031095871,-8.3134677e-07,1.2231067e-08
9.6800618,0.0060318418,0.00380737,2.1259009e-06,0.016859281,0.0028407272,2.059545e-06,0.02274877,0.002130003,1.7943037e-06,0.029134382,0.00076470839,1.1041935e-06,0.03059573,2.0489234e-05,4.5603785e-07,0.030744967,2.2969123e-05,2.9740505e-07,0.031050131,1.5520734e-06,4.8459007e-08,0.031109408,-8.5490975e-07,1.220926e-08
