time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0.46019143,0.1466151,0.00054363778,2.6078156e-07,0.14876706,0.00016448593,1.4049313e-07,0.14958068,6.6572826e-05,7.6389903e-08,0.14995143,3.0449834e-05,4.2205633e-08
0.48723019,0.14648675,0.00057333588,2.8694107e-07,0.14873111,0.00017100593,1.5480845e-07,0.14957481,6.8893125e-05,8.3978033e-08,0.1499583,3.1434332e-05,4.6244755e-08
0.51434031,0.1463555,0.00060462682,3.1328968e-07,0.14869467,0.00017765121,1.6898881e-07,0.14956882,7.1234479e-05,9.1359056e-08,0.14996515,3.2422988e-05,5.0113214e-08
0.54152182,0.14622114,0.00063736746,3.3931869e-07,0.14865766,0.00018443599,1.8262975e-07,0.14956268,7.3602092e-05,9.8256697e-08,0.14997196,3.3418344e-05,5.364908e-08
0.56877375,0.1460829,0.00067125426,3.6809748e-07,0.14861975,0.00019139424,1.9813006e-07,0.14955623,7.6007678e-05,1.0625042e-07,0.14997865,3.4425239e-05,5.7789146e-08
0.59609596,0.14594151,0.00070553168,3.9641864e-07,0.14858116,0.00019851616,2.1302496e-07,0.14954958,7.8449506e-05,1.1374696e-07,0.14998527,3.544445e-05,6.161001e-08
0.62348735,0.14579738,0.00073922097,4.2570468e-07,0.14854186,0.00020579741,2.2824145e-07,0.14954271,8.0921984e-05,1.2126075e-07,0.14999181,3.6471297e-05,6.5364376e-08
0.6509469,0.14565134,0.00077113512,4.5566755e-07,0.1485019,0.00021323745,2.436391e-07,0.14953565,8.3423961e-05,1.2874259e-07,0.14999829,3.7505484e-05,6.9048041e-08
0.67847441,0.14550357,0.000800193,4.8679963e-07,0.14846102,0.00022088319,2.5963183e-07,0.14952826,8.5971205e-05,1.3647083e-07,0.15000465,3.8554426e-05,7.2827677e-08
0.70606874,0.14535549,0.00082534661,5.1947044e-07,0.14841929,0.00022873368,2.7638e-07,0.14952061,8.8555781e-05,1.4450467e-07,0.15001091,3.9613486e-05,7.6723234e-08
0.73372928,0.14520812,0.00084614686,5.5300043e-07,0.14837665,0.00023683418,2.9346043e-07,0.14951264,9.118563e-05,1.5259474e-07,0.15001706,4.068652e-05,8.0592025e-08
0.76145495,0.14506312,0.00086284546,5.8655257e-07,0.14833318,0.00024521281,3.101916e-07,0.14950442,9.3856116e-05,1.6028614e-07,0.15002311,4.1770904e-05,8.4161459e-08
0.78924434,0.14492094,0.00087694319,6.2534516e-07,0.14828845,0.00025395767,3.3060878e-07,0.14949574,9.658187e-05,1.7019446e-07,0.15002896,4.2872534e-05,8.8958856e-08
0.81709667,0.14478248,0.00089112975,6.6434434e-07,0.14824236,0.00026315276,3.5103565e-07,0.14948655,9.9373733e-05,1.8003246e-07,0.1500346,4.3997125e-05,9.3700066e-08
0.84501212,0.14464946,0.00090953926,7.0332829e-07,0.14819528,0.00027280854,3.7075625e-07,0.14947708,0.00010220738,1.8910697e-07,0.15004014,4.5131883e-05,9.786928e-08
0.87298942,0.14452186,0.00093814058,7.424166e-07,0.14814714,0.000283003,3.9018824e-07,0.14946729,0.00010509426,1.9780622e-07,0.15004555,4.6283522e-05,1.0174571e-07
0.90102743,0.1443988,0.0009838331,7.8345496e-07,0.14809775,0.00029376115,4.1061184e-07,0.14945714,0.00010802987,2.0691672e-07,0.15005082,4.7447961e-05,1.0577063e-07
0.92912502,0.14427895,0.0010548378,8.2550941e-07,0.14804715,0.00030505654,4.313672e-07,0.14944666,0.00011101507,2.160288e-07,0.15005597,4.8626577e-05,1.097008e-07
0.95728113,0.14415943,0.0011602763,8.6818535e-07,0.14799533,0.00031678141,4.522636e-07,0.14943587,0.00011404781,2.2505615e-07,0.150061,4.9819451e-05,1.1352152e-07
0.98549466,0.14403703,0.0013082623,9.1008594e-07,0.14794242,0.00032871627,4.7224952e-07,0.14942483,0.00011712199,2.3332528e-07,0.15006594,5.1024132e-05,1.1682901e-07
1.0137642,0.14390548,0.0015080647,9.5849126e-07,0.147888,0.00034057513,4.9672325e-07,0.14941333,0.00012024988,2.4418589e-07,0.15007069,5.2245832e-05,1.215017e-07
1.0420892,0.14375792,0.0017658091,1.0087259e-06,0.14783189,0.0003519413,5.2254832e-07,0.14940123,0.00012344767,2.5587244e-07,0.15007517,5.3492783e-05,1.2663112e-07
1.0704695,0.14358908,0.002086333,1.057772e-06,0.14777487,0.00036216492,5.4697815e-07,0.1493888,0.00012669247,2.6638263e-07,0.15007953,5.4755065e-05,1.3096486e-07
1.0989031,0.14339158,0.0024730003,1.1067943e-06,0.14771728,0.00037056474,5.7107908e-07,0.14937602,0.000129992,2.7642167e-07,0.15008373,5.6035866e-05,1.3491132e-07
1.1273819,0.14315866,0.0029201895,1.1575243e-06,0.14765956,0.00037638614,5.9583099e-07,0.14936288,0.00013334111,2.8650986e-07,0.15008779,5.7327397e-05,1.3873433e-07
1.155905,0.1428847,0.0034167387,1.2078172e-06,0.14760257,0.00037890697,6.2024804e-07,0.14934949,0.00013675566,2.9622075e-07,0.15009174,5.8634877e-05,1.4225807e-07
1.184472,0.14256199,0.0039719651,1.2586427e-06,0.14754673,0.00037754623,6.4524308e-07,0.14933571,0.00014026614,3.0612767e-07,0.15009552,5.996266e-05,1.4580646e-07
1.2130814,0.14218705,0.0045552595,1.3088871e-06,0.14749311,0.00037189383,6.6970981e-07,0.14932162,0.0001438855,3.1543162e-07,0.15009917,6.1304733e-05,1.4888926e-07
1.2417321,0.14175696,0.0051445344,1.3641594e-06,0.14744235,0.000361948,6.9774739e-07,0.14930709,0.00014765947,3.2660209e-07,0.15010263,6.2667318e-05,1.5285391e-07
1.2704233,0.14126821,0.0057144507,1.4258025e-06,0.14739462,0.00034819353,7.3159352e-07,0.14929174,0.00015165029,3.415505e-07,0.15010572,6.4060076e-05,1.5898204e-07
1.2991544,0.14072171,0.0062399131,1.4835029e-06,0.14735165,0.00033153379,7.6257283e-07,0.14927593,0.00015587324,3.5442729e-07,0.15010863,6.5474842e-05,1.6382659e-07
1.3279255,0.14011812,0.0067264569,1.5408591e-06,0.14731426,0.00031358481,7.9333923e-07,0.14925967,0.00016035212,3.6673813e-07,0.15011137,6.6906412e-05,1.6815431e-07
1.3567362,0.13945872,0.007178312,1.5968191e-06,0.14728308,0.00029667519,8.2325722e-07,0.14924295,0.00016510422,3.7817344e-07,0.15011396,6.8354669e-05,1.7182782e-07
1.3855864,0.13874495,0.007600002,1.6522829e-06,0.14725831,0.00028385421,8.5323879e-07,0.14922568,0.00017012956,3.8928148e-07,0.15011637,6.9822114e-05,1.7514471e-07
1.4144753,0.13797849,0.0079955017,1.7072701e-06,0.14723995,0.00027868578,8.8340713e-07,0.14920787,0.00017537707,4.0019091e-07,0.15011862,7.1304058e-05,1.7819647e-07
1.4434024,0.13716032,0.0083670005,1.761515e-06,0.14722745,0.00028533509,9.1364249e-07,0.1491895,0.00018075544,4.1084342e-07,0.15012072,7.2798572e-05,1.8095518e-07
1.4723667,0.13629244,0.0087158451,1.813091e-06,0.14721988,0.00030840071,9.4263788e-07,0.14917064,0.00018610559,4.2040778e-07,0.15012269,7.4301631e-05,1.8293965e-07
