time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
1.8474894,0.12156468,0.011633853,2.5492387e-06,0.14618278,0.0032628373,1.4536127e-06,0.14892078,0.00010427118,6.1539713e-07,0.15010737,9.9021469e-05,2.3306001e-07
1.8768568,0.12032972,0.011732124,2.6017569e-06,0.14592566,0.0036120698,1.4937462e-06,0.14892395,8.0690485e-05,6.310599e-07,0.15010589,0.00010160254,2.3597783e-07
1.9062474,0.11907545,0.011811848,2.654267e-06,0.14563297,0.0039255226,1.5331318e-06,0.14893272,5.8835953e-05,6.4680333e-07,0.15010412,0.00010433717,2.3846604e-07
1.9356607,0.11781443,0.011873241,2.7047558e-06,0.14530559,0.0042081229,1.5716555e-06,0.14894658,4.0109223e-05,6.627965e-07,0.15010202,0.00010718226,2.4043858e-07
1.9650959,0.11655652,0.011917212,2.7515725e-06,0.14494471,0.0044659581,1.6079523e-06,0.14896488,2.3805671e-05,6.7825161e-07,0.15009962,0.00011006105,2.4153604e-07
1.9945525,0.11532173,0.011943679,2.7987942e-06,0.1445511,0.0047033323,1.6434753e-06,0.14898545,8.1395211e-06,6.9429944e-07,0.15009696,0.00011285417,2.4204614e-07
2.0240295,0.11411229,0.01195555,2.8531947e-06,0.14412408,0.0049238675,1.6867453e-06,0.14900739,-1.2631421e-06,7.1692445e-07,0.1500937,0.00011542476,2.4624854e-07
2.0535261,0.11292711,0.011954706,2.9010102e-06,0.1436654,0.0051298111,1.7273708e-06,0.14903238,-1.4064344e-06,7.3905797e-07,0.15009009,0.00011756159,2.4970804e-07
2.0830418,0.11176304,0.011943316,2.9469783e-06,0.1431761,0.0053226929,1.7673059e-06,0.14906179,1.3597983e-05,7.6065256e-07,0.15008627,0.00011900262,2.5286158e-07
2.1125761,0.11061596,0.011923817,2.9903113e-06,0.14265687,0.0055034462,1.8050896e-06,0.14909478,5.6256394e-05,7.8166199e-07,0.15008237,0.00011945236,2.5553343e-07
2.1421283,0.10948602,0.011897298,3.0320546e-06,0.14210861,0.0056726992,1.842113e-06,0.14912928,0.00012355748,8.0251529e-07,0.15007856,0.00011858048,2.5808885e-07
2.1716978,0.10837345,0.011865001,3.0718378e-06,0.14153222,0.0058309353,1.8793653e-06,0.14916293,0.00021410666,8.239196e-07,0.15007505,0.00011603702,2.6079793e-07
2.2012839,0.10727907,0.011828212,3.1102621e-06,0.14092846,0.0059789474,1.9158502e-06,0.14919559,0.00033022668,8.4473605e-07,0.15007209,0.0001114681,2.6308399e-07
2.230886,0.10620259,0.011787679,3.1453785e-06,0.14029945,0.0061173369,1.949582e-06,0.14922493,0.00047093429,8.6553206e-07,0.15006998,0.00010453543,2.6497748e-07
2.2605033,0.10514361,0.011744235,3.1776227e-06,0.13964753,0.0062463623,1.982738e-06,0.14924954,0.0006352604,8.8613108e-07,0.15006911,9.5127422e-05,2.665122e-07
2.2901353,0.10410243,0.011698693,3.2079728e-06,0.1389754,0.0063666708,2.0144974e-06,0.14927146,0.00082200198,9.0644638e-07,0.15007005,8.3413791e-05,2.6745242e-07
2.3197813,0.10307994,0.01165114,3.2380144e-06,0.13828602,0.0064774686,2.0440451e-06,0.14927392,0.0010286035,9.2285654e-07,0.1500733,6.9051006e-05,2.6724982e-07
2.3494408,0.10206852,0.011603556,3.2703241e-06,0.13757917,0.0065784322,2.0787428e-06,0.14924982,0.001253341,9.4414862e-07,0.15007884,5.3090961e-05,2.7048026e-07
2.3791129,0.10107106,0.011556057,3.2982134e-06,0.13685833,0.0066690827,2.1143689e-06,0.14919434,0.0014908026,9.6494603e-07,0.15008699,3.6830592e-05,2.7401023e-07
